2456658.500000000, A.D. 2014-Jan-01 00:00:00.0000,  2.056333349310541E-01,  4.600117061361099E+07,  7.004115010072629E+00,  4.831359858629219E+01,  2.916605107306910E+01,  2.456692479440090E+06,  4.736490568472230E-05,  2.209449909519797E+02,  2.081294564668968E+02,  5.790924095438772E+07,  6.981731129516447E+07,  7.600564063112221E+06,
2456659.500000000, A.D. 2014-Jan-02 00:00:00.0000,  2.056333091421630E-01,  4.600116982668567E+07,  7.004114536387969E+00,  4.831359218151421E+01,  2.916608791621355E+01,  2.456692479448426E+06,  4.736490920663633E-05,  2.250372746562591E+02,  2.110740965476624E+02,  5.790923808374819E+07,  6.981730634081072E+07,  7.600563497956840E+06,
2456660.500000000, A.D. 2014-Jan-03 00:00:00.0000,  2.056332872673652E-01,  4.600116829317571E+07,  7.004114107598283E+00,  4.831358564371483E+01,  2.916612598417215E+01,  2.456692479456474E+06,  4.736491353155466E-05,  2.291295579260805E+02,  2.140582484398774E+02,  5.790923455859690E+07,  6.981730082401809E+07,  7.600562803944882E+06,
2456661.500000000, A.D. 2014-Jan-04 00:00:00.0000,  2.056332688498645E-01,  4.600116604671656E+07,  7.004113725685293E+00,  4.831357900864576E+01,  2.916616532254006E+01,  2.456692479464279E+06,  4.736491864838410E-05,  2.332218408201659E+02,  2.170861779560821E+02,  5.790923038797598E+07,  6.981729472923538E+07,  7.600561982856520E+06,
2456662.500000000, A.D. 2014-Jan-05 00:00:00.0000,  2.056332533670573E-01,  4.600116312846881E+07,  7.004113392234292E+00,  4.831357231382857E+01,  2.916620595277896E+01,  2.456692479471881E+06,  4.736492454029501E-05,  2.373141234167458E+02,  2.201623302670093E+02,  5.790922558560324E+07,  6.981728804273766E+07,  7.600561037392455E+06,
2456663.500000000, A.D. 2014-Jan-06 00:00:00.0000,  2.056332402390394E-01,  4.600115958687722E+07,  7.004113108403560E+00,  4.831356559831274E+01,  2.916624786889997E+01,  2.456692479479321E+06,  4.736493118433246E-05,  2.414064058160076E+02,  2.232913449339921E+02,  5.790922017018916E+07,  6.981728075350109E+07,  7.600559971236316E+06,
2456664.500000000, A.D. 2014-Jan-07 00:00:00.0000,  2.056332288390373E-01,  4.600115547733825E+07,  7.004112874894068E+00,  4.831355890240273E+01,  2.916629103426532E+01,  2.456692479486632E+06,  4.736493855099689E-05,  2.454986881423852E+02,  2.264780701247133E+02,  5.790921416577863E+07,  6.981727285421900E+07,  7.600558789121939E+06,
2456665.500000000, A.D. 2014-Jan-08 00:00:00.0000,  2.056332185059141E-01,  4.600115086176520E+07,  7.004112691919611E+00,  4.831355226735128E+01,  2.916633537858361E+01,  2.456692479493844E+06,  4.736494660379708E-05,  2.495909705466100E+02,  2.297275755141322E+02,  5.790920760211532E+07,  6.981726434246543E+07,  7.600557496905108E+06,
2456666.500000000, A.D. 2014-Jan-09 00:00:00.0000,  2.056332085588917E-01,  4.600114580803884E+07,  7.004112559177851E+00,  4.831354573501172E+01,  2.916638079519998E+01,  2.456692479500982E+06,  4.736495529878187E-05,  2.536832532074268E+02,  2.330451632092140E+02,  5.790920051502331E+07,  6.981725522200778E+07,  7.600556101638683E+06,
2456667.500000000, A.D. 2014-Jan-10 00:00:00.0000,  2.056331983146065E-01,  4.600114038933103E+07,  7.004112475822684E+00,  4.831353934744829E+01,  2.916642713879521E+01,  2.456692479508061E+06,  4.736496458405943E-05,  2.577755363328608E+02,  2.364363758331371E+02,  5.790919294679895E+07,  6.981724550426687E+07,  7.600554611649752E+06,
2456668.500000000, A.D. 2014-Jan-11 00:00:00.0000,  2.056331871065616E-01,  4.600113468328964E+07,  7.004112440438568E+00,  4.831353314649667E+01,  2.916647422364005E+01,  2.456692479515093E+06,  4.736497439931625E-05,  2.618678201608934E+02,  2.399070006550456E+02,  5.790918494660292E+07,  6.981723520991620E+07,  7.600553036616798E+06,
2456669.500000000, A.D. 2014-Jan-12 00:00:00.0000,  2.056331743069802E-01,  4.600112877107300E+07,  7.004112451017754E+00,  4.831352717327427E+01,  2.916652182257170E+01,  2.456692479522079E+06,  4.736498467535380E-05,  2.659601049593905E+02,  2.434630683484810E+02,  5.790917657083778E+07,  6.981722437060256E+07,  7.600551387644060E+06,
2456670.500000000, A.D. 2014-Jan-13 00:00:00.0000,  2.056331593509535E-01,  4.600112273622540E+07,  7.004112504941275E+00,  4.831352146763196E+01,  2.916656966689338E+01,  2.456692479529012E+06,  4.736499533366559E-05,  2.700523910250943E+02,  2.471108446000037E+02,  5.790916788349279E+07,  6.981721303076017E+07,  7.600549677329388E+06,
2456671.500000000, A.D. 2014-Jan-14 00:00:00.0000,  2.056331417626311E-01,  4.600111666338815E+07,  7.004112598965022E+00,  4.831351606754539E+01,  2.916661744742112E+01,  2.456692479535875E+06,  4.736500628608531E-05,  2.741446786814718E+02,  2.508568123668240E+02,  5.790915895643058E+07,  6.981720124947301E+07,  7.600547919820698E+06,
2456672.500000000, A.D. 2014-Jan-15 00:00:00.0000,  2.056331211830234E-01,  4.600111063684586E+07,  7.004112729212499E+00,  4.831351100844332E+01,  2.916666481692992E+01,  2.456692479542645E+06,  4.736501743454551E-05,  2.782369682751937E+02,  2.547076421017703E+02,  5.790914986958387E+07,  6.981718910232188E+07,  7.600546130854694E+06,
