2457388.500000000, A.D. 2016-Jan-01 00:00:00.0000,  6.431655058083806E-02,  3.512367973597280E+05,  5.071049555066066E+00,  1.746561919172968E+02,  2.015670150638570E+02,  2.457376756737044E+06,  1.553730434502291E-04,  1.576442740802613E+02,  1.602521677189278E+02,  3.753799402754884E+05,  3.995230831912489E+05,  2.317004237065868E+06,
2457389.500000000, A.D. 2016-Jan-02 00:00:00.0000,  6.512866607273110E-02,  3.505401764656292E+05,  5.074061880424686E+00,  1.746600308599993E+02,  2.001710742806476E+02,  2.457376661816832E+06,  1.556335871256715E-04,  1.726317358852731E+02,  1.735171347436022E+02,  3.749608782986819E+05,  3.993815801317347E+05,  2.313125377681529E+06,
2457390.500000000, A.D. 2016-Jan-03 00:00:00.0000,  6.471764462961291E-02,  3.508299611926612E+05,  5.073073636208561E+00,  1.746552022029670E+02,  1.989287775039780E+02,  2.457403336485005E+06,  1.555433193807279E-04,  1.874912123381023E+02,  1.865963615358955E+02,  3.751059337088926E+05,  3.993819062251239E+05,  2.314467772921944E+06,
2457391.500000000, A.D. 2016-Jan-04 00:00:00.0000,  6.312682714797258E-02,  3.520728047822604E+05,  5.068762729165670E+00,  1.746244501023124E+02,  1.975166990785939E+02,  2.457403252331029E+06,  1.551153398805741E-04,  2.024956665903324E+02,  1.999173064589446E+02,  3.757955879027693E+05,  3.995183710232782E+05,  2.320853632382008E+06,
2457392.500000000, A.D. 2016-Jan-05 00:00:00.0000,  6.064776770381701E-02,  3.540730641950956E+05,  5.062399153664621E+00,  1.745551968472456E+02,  1.956581863486285E+02,  2.457403153032787E+06,  1.544136317810697E-04,  2.178742911397339E+02,  2.138523228469313E+02,  3.769332227268869E+05,  3.997933812586782E+05,  2.331400381220321E+06,
2457393.500000000, A.D. 2016-Jan-06 00:00:00.0000,  5.773611532726067E-02,  3.565080446154370E+05,  5.055628105422914E+00,  1.744417734681859E+02,  1.932170059582576E+02,  2.457403018378655E+06,  1.535454959030336E-04,  2.337260396455880E+02,  2.286176797047641E+02,  3.783526572699504E+05,  4.001972699244637E+05,  2.344581961735600E+06,
2457394.500000000, A.D. 2016-Jan-07 00:00:00.0000,  5.485627265576884E-02,  3.589978364074996E+05,  5.050186086905459E+00,  1.742866080934367E+02,  1.902991432582082E+02,  2.457402846190833E+06,  1.526480644495156E-04,  2.499238186906248E+02,  2.441652888185363E+02,  3.798341204847767E+05,  4.006704045620537E+05,  2.358365966173523E+06,
2457395.500000000, A.D. 2016-Jan-08 00:00:00.0000,  5.229058455564826E-02,  3.612019680194214E+05,  5.047591603044619E+00,  1.741000750895771E+02,  1.872893996010512E+02,  2.457402657574345E+06,  1.518692664494781E-04,  2.660818551540870E+02,  2.601410429199717E+02,  3.811315600890859E+05,  4.010611521587504E+05,  2.370459859432851E+06,
2457396.500000000, A.D. 2016-Jan-09 00:00:00.0000,  5.001147670953270E-02,  3.629070578362262E+05,  5.048860770492372E+00,  1.738988683337325E+02,  1.847296033809355E+02,  2.457402489624397E+06,  1.513445130608920E-04,  2.816786775391424E+02,  2.760038386260271E+02,  3.820120442921016E+05,  4.011170307479771E+05,  2.378678900999585E+06,
2457397.500000000, A.D. 2016-Jan-10 00:00:00.0000,  4.772161499390229E-02,  3.640587465696100E+05,  5.054301173898343E+00,  1.737030271819997E+02,  1.830714916205099E+02,  2.457402376861503E+06,  1.511718576848040E-04,  2.963020999855566E+02,  2.912732955019123E+02,  3.823028562884779E+05,  4.005469660073458E+05,  2.381395621601783E+06,
2457398.500000000, A.D. 2016-Jan-11 00:00:00.0000,  4.505438473519569E-02,  3.647274335109473E+05,  5.063431309589570E+00,  1.735320745066412E+02,  1.824837411202069E+02,  2.457402335095244E+06,  1.513901351109583E-04,  3.098365412695654E+02,  3.057275102352501E+02,  3.819352931525940E+05,  3.991431527942407E+05,  2.377962076169266E+06,
2457399.500000000, A.D. 2016-Jan-12 00:00:00.0000,  4.180430177486106E-02,  3.650439728190747E+05,  5.075055118312527E+00,  1.734010253987246E+02,  1.828302012347528E+02,  2.457402357913887E+06,  1.519657843174691E-04,  3.224760371688846E+02,  3.194337398765346E+02,  3.809701645449293E+05,  3.968963562707840E+05,  2.368954311767510E+06,
2457400.500000000, A.D. 2016-Jan-13 00:00:00.0000,  3.806030956163037E-02,  3.651454339925665E+05,  5.087491246558203E+00,  1.733171692165382E+02,  1.837742256592904E+02,  2.457402423341680E+06,  1.527936196318944E-04,  3.346092572738186E+02,  3.326556937725452E+02,  3.795928555834562E+05,  3.940402771743459E+05,  2.356119325318038E+06,
2457401.500000000, A.D. 2016-Jan-14 00:00:00.0000,  3.420042309650595E-02,  3.651456969902999E+05,  5.098919526778110E+00,  1.732784279740042E+02,  1.849338766023244E+02,  2.457402504920665E+06,  1.537140267435571E-04,  3.466537572694342E+02,  3.457099476550944E+02,  3.780760581413948E+05,  3.910064192924896E+05,  2.342011380656837E+06,
2457402.500000000, A.D. 2016-Jan-15 00:00:00.0000,  3.077146445292319E-02,  3.651283458908786E+05,  5.107772672055281E+00,  1.732737509184963E+02,  1.860796055959763E+02,  2.457402586102400E+06,  1.545443838699756E-04,  3.588503060916955E+02,  3.587767304478394E+02,  3.767205901390258E+05,  3.883128343871730E+05,  2.329427902749818E+06,
